Dimension;Epsilon;Npoints;point_gen_method;query_method;MinFraction;MaxFraction;AvgFraction;MinNumberOfDistances;MaxNumberOfDistances;AvgNumberOfDistances
2;0.005;4000;get_points;query_1;0.00275;0.00675;0.0040750000000000005;11;27;16.3
2;0.005;4000;get_uniform_points;query_1;0.00275;0.0095;0.006225;11;38;24.9
2;0.005;4000;get_uniform_points;query_2;0.00075;0.004;0.0021999999999999997;3;16;8.8
2;0.01;4000;get_points;query_2;0.00075;0.00125;0.0010000000000000002;3;5;4.0
2;0.01;4000;get_points;query_1;0.00275;0.00625;0.004;11;25;16.0
2;0.01;4000;get_uniform_points;query_1;0.00325;0.00875;0.00615;13;35;24.6
2;0.01;4000;get_uniform_points;query_2;0.00075;0.0025;0.0015500000000000002;3;10;6.2
4;0.0001;4000;get_points;query_2;0.011;0.0205;0.015400000000000002;44;82;61.6
4;0.0001;4000;get_points;query_1;0.0085;0.022;0.016800000000000002;34;88;67.2
4;0.0001;4000;get_uniform_points;query_2;0.00475;0.0195;0.013675000000000001;19;78;54.7
4;0.0001;4000;get_uniform_points;query_1;0.01875;0.02875;0.023;75;115;92.0
4;0.0005;4000;get_points;query_1;0.0085;0.02175;0.016725;34;87;66.9
4;0.0005;4000;get_points;query_2;0.00925;0.01975;0.014924999999999999;37;79;59.7
20;0.001;3000;get_uniform_points;query_1;0.37466666666666665;0.64;0.5056333333333333;1124;1920;1516.9
4;0.0005;4000;get_uniform_points;query_2;0.00475;0.0175;0.013175000000000001;19;70;52.7
4;0.0005;4000;get_uniform_points;query_1;0.01875;0.02875;0.022924999999999997;75;115;91.7
4;0.001;4000;get_points;query_1;0.008;0.02175;0.016550000000000002;32;87;66.2
4;0.001;4000;get_points;query_2;0.01;0.01725;0.013550000000000001;40;69;54.2
4;0.001;4000;get_uniform_points;query_1;0.01925;0.0285;0.022949999999999998;77;114;91.8
4;0.001;4000;get_uniform_points;query_2;0.0045;0.01675;0.0123;18;67;49.2
4;0.005;4000;get_points;query_2;0.0035;0.009;0.006525;14;36;26.1
4;0.005;4000;get_points;query_1;0.0075;0.02175;0.015600000000000003;30;87;62.4
4;0.005;4000;get_uniform_points;query_1;0.0185;0.02675;0.022149999999999996;74;107;88.6
4;0.005;4000;get_uniform_points;query_2;0.00325;0.01075;0.008025000000000001;13;43;32.1
4;0.01;4000;get_points;query_1;0.00725;0.0225;0.015300000000000003;29;90;61.2
4;0.01;4000;get_points;query_2;0.002;0.00475;0.00315;8;19;12.6
4;0.01;4000;get_uniform_points;query_2;0.003;0.0075;0.005399999999999999;12;30;21.6
4;0.01;4000;get_uniform_points;query_1;0.01675;0.02525;0.021599999999999998;67;101;86.4
6;0.0001;4000;get_points;query_1;0.0125;0.0445;0.025224999999999997;50;178;100.9
20;0.001;3000;get_points;query_1;0.589;0.6796666666666666;0.6399000000000001;1767;2039;1919.7
6;0.0001;4000;get_uniform_points;query_1;0.01325;0.04225;0.0257;53;169;102.8
6;0.0001;4000;get_points;query_2;0.01625;0.03675;0.028525000000000002;65;147;114.1
6;0.0001;4000;get_uniform_points;query_2;0.0115;0.048;0.033324999999999994;46;192;133.3
6;0.0005;4000;get_points;query_1;0.01225;0.04375;0.0252;49;175;100.8
6;0.0005;4000;get_points;query_2;0.0145;0.0325;0.0254;58;130;101.6
6;0.0005;4000;get_uniform_points;query_1;0.013;0.04225;0.025500000000000002;52;169;102.0
6;0.0005;4000;get_uniform_points;query_2;0.01025;0.04925;0.031975;41;197;127.9
6;0.001;4000;get_points;query_1;0.01225;0.04325;0.024950000000000003;49;173;99.8
6;0.001;4000;get_points;query_2;0.0145;0.0275;0.021249999999999998;58;110;85.0
6;0.001;4000;get_uniform_points;query_1;0.013;0.04175;0.025374999999999998;52;167;101.5
6;0.001;4000;get_uniform_points;query_2;0.01025;0.04725;0.030774999999999997;41;189;123.1
20;0.005;3000;get_uniform_points;query_1;0.36666666666666664;0.6193333333333333;0.4937333333333333;1100;1858;1481.2
6;0.005;4000;get_points;query_2;0.00475;0.00975;0.007250000000000001;19;39;29.0
6;0.01;4000;get_points;query_2;0.0015;0.00325;0.0024749999999999998;6;13;9.9
6;0.005;4000;get_uniform_points;query_2;0.007;0.027;0.017124999999999998;28;108;68.5
6;0.005;4000;get_points;query_1;0.011;0.0405;0.023200000000000002;44;162;92.8
6;0.01;4000;get_points;query_1;0.011;0.0375;0.021725;44;150;86.9
6;0.005;4000;get_uniform_points;query_1;0.012;0.04025;0.0245;48;161;98.0
6;0.01;4000;get_uniform_points;query_2;0.005;0.0155;0.0097;20;62;38.8
6;0.01;4000;get_uniform_points;query_1;0.012;0.03825;0.0234;48;153;93.6
20;0.005;3000;get_points;query_1;0.5633333333333334;0.6686666666666666;0.6143333333333334;1690;2006;1843.0
8;0.0001;4000;get_points;query_1;0.02425;0.07;0.046325;97;280;185.3
8;0.0001;4000;get_uniform_points;query_2;0.02175;0.06225;0.045399999999999996;87;249;181.6
8;0.0005;4000;get_points;query_1;0.02425;0.06925;0.04625;97;277;185.0
8;0.0001;4000;get_points;query_2;0.03775;0.066;0.053125;151;264;212.5
8;0.0001;4000;get_uniform_points;query_1;0.02875;0.06575;0.048125;115;263;192.5
20;0.01;3000;get_points;query_1;0.5166666666666667;0.6343333333333333;0.5782666666666667;1550;1903;1734.8
8;0.0005;4000;get_points;query_2;0.02975;0.0655;0.047475;119;262;189.9
8;0.001;4000;get_points;query_2;0.028;0.05325;0.041625;112;213;166.5
20;0.01;3000;get_uniform_points;query_1;0.3466666666666667;0.6036666666666667;0.4745333333333333;1040;1811;1423.6
8;0.001;4000;get_points;query_1;0.02375;0.06825;0.046275;95;273;185.1
8;0.0005;4000;get_uniform_points;query_2;0.0215;0.058;0.042375;86;232;169.5
8;0.005;4000;get_points;query_2;0.011;0.019;0.014550000000000002;44;76;58.2
8;0.0005;4000;get_uniform_points;query_1;0.0285;0.066;0.047900000000000005;114;264;191.6
8;0.01;4000;get_points;query_2;0.00225;0.008;0.004675;9;32;18.7
8;0.005;4000;get_uniform_points;query_2;0.00575;0.0275;0.01815;23;110;72.6
8;0.01;4000;get_uniform_points;query_2;0.002;0.01275;0.009174999999999999;8;51;36.7
8;0.001;4000;get_uniform_points;query_1;0.028;0.06575;0.047525000000000005;112;263;190.1
8;0.001;4000;get_uniform_points;query_2;0.01775;0.053;0.037474999999999994;71;212;149.9
8;0.005;4000;get_points;query_1;0.02025;0.0625;0.042125;81;250;168.5
8;0.01;4000;get_points;query_1;0.018;0.0555;0.03785;72;222;151.4
8;0.005;4000;get_uniform_points;query_1;0.028;0.064;0.046475;112;256;185.9
8;0.01;4000;get_uniform_points;query_1;0.02675;0.0625;0.045125;107;250;180.5
10;0.0005;4000;get_points;query_2;0.0525;0.12175;0.08804999999999999;210;487;352.2
10;0.0001;4000;get_points;query_1;0.052;0.11675;0.084925;208;467;339.7
10;0.0005;4000;get_points;query_1;0.0515;0.11625;0.084425;206;465;337.7
10;0.0001;4000;get_points;query_2;0.0545;0.14925;0.1079;218;597;431.6
10;0.0001;4000;get_uniform_points;query_1;0.059;0.15325;0.097;236;613;388.0
10;0.0001;4000;get_uniform_points;query_2;0.09675;0.1795;0.143475;387;718;573.9
10;0.005;4000;get_points;query_2;0.00725;0.01375;0.010199999999999999;29;55;40.8
10;0.0005;4000;get_uniform_points;query_1;0.058;0.153;0.09635;232;612;385.4
10;0.001;4000;get_points;query_2;0.04575;0.09975;0.07;183;399;280.0
10;0.0005;4000;get_uniform_points;query_2;0.08725;0.16425;0.133;349;657;532.0
10;0.01;4000;get_points;query_2;0.00125;0.00425;0.0027;5;17;10.8
10;0.001;4000;get_points;query_1;0.0515;0.1155;0.08372500000000001;206;462;334.9
10;0.005;4000;get_uniform_points;query_2;0.01525;0.07025;0.0548;61;281;219.2
10;0.005;4000;get_points;query_1;0.04875;0.1095;0.07959999999999999;195;438;318.4
10;0.001;4000;get_uniform_points;query_2;0.076;0.151;0.12284999999999999;304;604;491.4
10;0.001;4000;get_uniform_points;query_1;0.0535;0.15275;0.09485;214;611;379.4
10;0.01;4000;get_uniform_points;query_2;0.01225;0.0335;0.021525;49;134;86.1
10;0.01;4000;get_points;query_1;0.0455;0.10325;0.07542499999999999;182;413;301.7
10;0.005;4000;get_uniform_points;query_1;0.056;0.1475;0.09167499999999999;224;590;366.7
10;0.01;4000;get_uniform_points;query_1;0.05425;0.14;0.0888;217;560;355.2
12;0.0001;4000;get_points;query_2;0.078;0.1885;0.12195;312;754;487.8
12;0.0001;4000;get_points;query_1;0.1015;0.1865;0.130275;406;746;521.1
12;0.0001;4000;get_uniform_points;query_1;0.10475;0.17225;0.14079999999999998;419;689;563.2
12;0.0005;4000;get_points;query_1;0.10125;0.184;0.1302;405;736;520.8
12;0.0005;4000;get_points;query_2;0.0765;0.17725;0.11372499999999999;306;709;454.9
12;0.0005;4000;get_uniform_points;query_1;0.1045;0.1715;0.139975;418;686;559.9
12;0.005;4000;get_points;query_2;0.02275;0.06025;0.03269999999999999;91;241;130.8
12;0.001;4000;get_points;query_2;0.06675;0.15675;0.09722499999999999;267;627;388.9
12;0.0001;4000;get_uniform_points;query_2;0.19925;0.286;0.242125;797;1144;968.5
12;0.001;4000;get_points;query_1;0.0995;0.18125;0.128525;398;725;514.1
12;0.001;4000;get_uniform_points;query_1;0.10375;0.172;0.139475;415;688;557.9
12;0.005;4000;get_points;query_1;0.09225;0.17;0.118125;369;680;472.5
12;0.0005;4000;get_uniform_points;query_2;0.198;0.2755;0.2318;792;1102;927.2
12;0.01;4000;get_points;query_2;0.00575;0.0135;0.00885;23;54;35.4
12;0.01;4000;get_uniform_points;query_2;0.032;0.055;0.044849999999999994;128;220;179.4
12;0.005;4000;get_uniform_points;query_1;0.0955;0.1685;0.1328;382;674;531.2
12;0.005;4000;get_uniform_points;query_2;0.08925;0.1485;0.11647500000000002;357;594;465.9
12;0.001;4000;get_uniform_points;query_2;0.1775;0.25025;0.21405;710;1001;856.2
12;0.01;4000;get_points;query_1;0.08075;0.15325;0.10834999999999999;323;613;433.4
12;0.01;4000;get_uniform_points;query_1;0.095;0.16275;0.12782500000000002;380;651;511.3
14;0.0001;4000;get_points;query_2;0.08025;0.254;0.1706;321;1016;682.4
14;0.0005;4000;get_points;query_2;0.0645;0.21825;0.139775;258;873;559.1
14;0.0001;4000;get_points;query_1;0.1725;0.28875;0.21455000000000002;690;1155;858.2
14;0.0005;4000;get_points;query_1;0.17275;0.2845;0.21542500000000003;691;1138;861.7
14;0.0001;4000;get_uniform_points;query_1;0.125;0.24525;0.1849;500;981;739.6
14;0.0001;4000;get_uniform_points;query_2;0.149;0.30575;0.22367499999999998;596;1223;894.7
14;0.005;4000;get_points;query_2;0.01;0.0365;0.019825000000000002;40;146;79.3
14;0.0005;4000;get_uniform_points;query_1;0.131;0.24325;0.18505;524;973;740.2
14;0.001;4000;get_points;query_2;0.0615;0.169;0.11595;246;676;463.8
14;0.0005;4000;get_uniform_points;query_2;0.132;0.2835;0.20759999999999995;528;1134;830.4
14;0.01;4000;get_points;query_2;0.00175;0.0055;0.003175;7;22;12.7
14;0.001;4000;get_points;query_1;0.17225;0.28175;0.21539999999999998;689;1127;861.6
14;0.005;4000;get_uniform_points;query_2;0.05175;0.13125;0.09220000000000002;207;525;368.8
14;0.01;4000;get_uniform_points;query_2;0.0125;0.05575;0.031725;50;223;126.9
14;0.005;4000;get_points;query_1;0.16425;0.26925;0.20644999999999997;657;1077;825.8
14;0.001;4000;get_uniform_points;query_1;0.1285;0.25025;0.18519999999999998;514;1001;740.8
14;0.001;4000;get_uniform_points;query_2;0.137;0.2625;0.1916;548;1050;766.4
14;0.01;4000;get_points;query_1;0.15825;0.253;0.1908;633;1012;763.2
14;0.005;4000;get_uniform_points;query_1;0.12375;0.24225;0.17857499999999998;495;969;714.3
14;0.01;4000;get_uniform_points;query_1;0.12;0.23275;0.17054999999999998;480;931;682.2
16;0.0001;4000;get_points;query_1;0.14575;0.34925;0.26285;583;1397;1051.4
16;0.0001;4000;get_points;query_2;0.10575;0.2835;0.21302499999999996;423;1134;852.1
16;0.0001;4000;get_uniform_points;query_1;0.1365;0.3145;0.20149999999999996;546;1258;806.0
16;0.0005;4000;get_points;query_2;0.10125;0.2545;0.194325;405;1018;777.3
16;0.0001;4000;get_uniform_points;query_2;0.1675;0.36175;0.24330000000000002;670;1447;973.2
16;0.0005;4000;get_points;query_1;0.145;0.34775;0.261025;580;1391;1044.1
16;0.0005;4000;get_uniform_points;query_1;0.13575;0.3135;0.20074999999999998;543;1254;803.0
16;0.005;4000;get_points;query_2;0.02175;0.04725;0.038024999999999996;87;189;152.1
16;0.0005;4000;get_uniform_points;query_2;0.1545;0.343;0.2202;618;1372;880.8
16;0.001;4000;get_points;query_2;0.07475;0.21425;0.16325;299;857;653.0
16;0.01;4000;get_points;query_2;0.004;0.01;0.0075;16;40;30.0
16;0.005;4000;get_uniform_points;query_2;0.066;0.158;0.10085000000000002;264;632;403.4
16;0.01;4000;get_uniform_points;query_2;0.01975;0.06;0.035775;79;240;143.1
16;0.001;4000;get_uniform_points;query_2;0.145;0.29875;0.202175;580;1195;808.7
16;0.001;4000;get_uniform_points;query_1;0.13475;0.316;0.19985000000000003;539;1264;799.4
16;0.001;4000;get_points;query_1;0.141;0.3425;0.25800000000000006;564;1370;1032.0
16;0.005;4000;get_points;query_1;0.1295;0.309;0.235925;518;1236;943.7
16;0.01;4000;get_points;query_1;0.11125;0.27525;0.20917500000000003;445;1101;836.7
16;0.005;4000;get_uniform_points;query_1;0.1275;0.30275;0.19090000000000001;510;1211;763.6
16;0.01;4000;get_uniform_points;query_1;0.11975;0.291;0.18439999999999998;479;1164;737.6
18;0.0001;4000;get_uniform_points;query_2;0.203;0.40275;0.297425;812;1611;1189.7
18;0.0001;4000;get_points;query_2;0.20975;0.4155;0.333775;839;1662;1335.1
18;0.0005;4000;get_points;query_2;0.18925;0.3705;0.2953;757;1482;1181.2
18;0.0001;4000;get_points;query_1;0.3155;0.48075;0.37825;1262;1923;1513.0
18;0.0005;4000;get_points;query_1;0.31;0.479;0.37535;1240;1916;1501.4
18;0.0005;4000;get_uniform_points;query_2;0.181;0.36775;0.27817499999999995;724;1471;1112.7
18;0.005;4000;get_points;query_2;0.03725;0.07175;0.05437499999999999;149;287;217.5
18;0.0001;4000;get_uniform_points;query_1;0.2645;0.46625;0.40025000000000005;1058;1865;1601.0
18;0.0005;4000;get_uniform_points;query_1;0.2635;0.464;0.3981;1054;1856;1592.4
18;0.001;4000;get_points;query_2;0.16925;0.30075;0.24677500000000002;677;1203;987.1
18;0.01;4000;get_points;query_2;0.00325;0.01575;0.008700000000000003;13;63;34.8
18;0.005;4000;get_uniform_points;query_2;0.07;0.1795;0.12772500000000003;280;718;510.9
18;0.001;4000;get_uniform_points;query_2;0.17075;0.351;0.26065;683;1404;1042.6
18;0.01;4000;get_uniform_points;query_2;0.03125;0.072;0.047650000000000005;125;288;190.6
18;0.001;4000;get_points;query_1;0.306;0.4755;0.37155000000000005;1224;1902;1486.2
18;0.005;4000;get_points;query_1;0.28275;0.448;0.34457499999999996;1131;1792;1378.3
18;0.01;4000;get_points;query_1;0.24725;0.4105;0.31334999999999996;989;1642;1253.4
18;0.001;4000;get_uniform_points;query_1;0.2625;0.4635;0.396875;1050;1854;1587.5
